date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:57:06	2642/2642	---M--	200	added ('OK')	image/jpeg	etag:%22a52-619d178def1c0%22	https://html.phoenixcoded.net/light-able/bootstrap/assets/images/user/avatar-2.jpg	C:/Users/Orange/Downloads/master/admin/html.phoenixcoded.net/light-able/bootstrap/assets/images/user/avatar-2.jpg	(from https://html.phoenixcoded.net/light-able/bootstrap/application/ecom_product.html)
12:57:07	3311/3311	---M--	200	added ('OK')	image/jpeg	etag:%22cef-619d178def1c0%22	https://html.phoenixcoded.net/light-able/bootstrap/assets/images/user/avatar-3.jpg	C:/Users/Orange/Downloads/master/admin/html.phoenixcoded.net/light-able/bootstrap/assets/images/user/avatar-3.jpg	(from https://html.phoenixcoded.net/light-able/bootstrap/application/ecom_product.html)
12:57:07	29331/29331	---M--	200	added ('OK')	image/jpeg	etag:%227293-619d178cfaf80%22	https://html.phoenixcoded.net/light-able/bootstrap/assets/images/application/img-prod-1.jpg	C:/Users/Orange/Downloads/master/admin/html.phoenixcoded.net/light-able/bootstrap/assets/images/application/img-prod-1.jpg	(from https://html.phoenixcoded.net/light-able/bootstrap/application/ecom_product.html)
12:57:07	29796/29796	---M--	200	added ('OK')	image/jpeg	etag:%227464-619d178cfaf80%22	https://html.phoenixcoded.net/light-able/bootstrap/assets/images/application/img-prod-2.jpg	C:/Users/Orange/Downloads/master/admin/html.phoenixcoded.net/light-able/bootstrap/assets/images/application/img-prod-2.jpg	(from https://html.phoenixcoded.net/light-able/bootstrap/application/ecom_product.html)
12:57:07	32851/32851	---M--	200	added ('OK')	image/jpeg	etag:%228053-619d178cfaf80%22	https://html.phoenixcoded.net/light-able/bootstrap/assets/images/application/img-prod-3.jpg	C:/Users/Orange/Downloads/master/admin/html.phoenixcoded.net/light-able/bootstrap/assets/images/application/img-prod-3.jpg	(from https://html.phoenixcoded.net/light-able/bootstrap/application/ecom_product.html)
12:57:08	47844/47844	---M--	200	added ('OK')	image/jpeg	etag:%22bae4-619d178cfaf80%22	https://html.phoenixcoded.net/light-able/bootstrap/assets/images/application/img-prod-4.jpg	C:/Users/Orange/Downloads/master/admin/html.phoenixcoded.net/light-able/bootstrap/assets/images/application/img-prod-4.jpg	(from https://html.phoenixcoded.net/light-able/bootstrap/application/ecom_product.html)
12:57:08	33651/33651	---M--	200	added ('OK')	image/jpeg	etag:%228373-619d178cfaf80%22	https://html.phoenixcoded.net/light-able/bootstrap/assets/images/application/img-prod-5.jpg	C:/Users/Orange/Downloads/master/admin/html.phoenixcoded.net/light-able/bootstrap/assets/images/application/img-prod-5.jpg	(from https://html.phoenixcoded.net/light-able/bootstrap/application/ecom_product.html)
12:57:08	33935/33935	---M--	200	added ('OK')	image/jpeg	etag:%22848f-619d178cfaf80%22	https://html.phoenixcoded.net/light-able/bootstrap/assets/images/application/img-prod-6.jpg	C:/Users/Orange/Downloads/master/admin/html.phoenixcoded.net/light-able/bootstrap/assets/images/application/img-prod-6.jpg	(from https://html.phoenixcoded.net/light-able/bootstrap/application/ecom_product.html)
12:57:09	42310/42310	---M--	200	added ('OK')	image/jpeg	etag:%22a546-619d178cfaf80%22	https://html.phoenixcoded.net/light-able/bootstrap/assets/images/application/img-prod-7.jpg	C:/Users/Orange/Downloads/master/admin/html.phoenixcoded.net/light-able/bootstrap/assets/images/application/img-prod-7.jpg	(from https://html.phoenixcoded.net/light-able/bootstrap/application/ecom_product.html)
12:57:09	18659/18659	---M--	200	added ('OK')	image/jpeg	etag:%2248e3-619d178cfaf80%22	https://html.phoenixcoded.net/light-able/bootstrap/assets/images/application/img-prod-8.jpg	C:/Users/Orange/Downloads/master/admin/html.phoenixcoded.net/light-able/bootstrap/assets/images/application/img-prod-8.jpg	(from https://html.phoenixcoded.net/light-able/bootstrap/application/ecom_product.html)
12:57:10	38264/38264	---M--	200	added ('OK')	image/jpeg	etag:%229578-619d178cfaf80%22	https://html.phoenixcoded.net/light-able/bootstrap/assets/images/application/img-prod-9.jpg	C:/Users/Orange/Downloads/master/admin/html.phoenixcoded.net/light-able/bootstrap/assets/images/application/img-prod-9.jpg	(from https://html.phoenixcoded.net/light-able/bootstrap/application/ecom_product.html)
12:57:10	454/454	---M--	200	added ('OK')	image/png	etag:%221c6-619d178cfaf80%22	https://html.phoenixcoded.net/light-able/bootstrap/assets/images/application/img-prod-brand-1.png	C:/Users/Orange/Downloads/master/admin/html.phoenixcoded.net/light-able/bootstrap/assets/images/application/img-prod-brand-1.png	(from https://html.phoenixcoded.net/light-able/bootstrap/application/ecom_product.html)
12:57:10	20122/20122	---M-Z	200	added ('OK')	application/javascript	etag:%224e9a-61323a425fcc0-gzip%22	https://html.phoenixcoded.net/light-able/bootstrap/assets/js/plugins/popper.min.js	C:/Users/Orange/Downloads/master/admin/html.phoenixcoded.net/light-able/bootstrap/assets/js/plugins/popper.min.js	(from https://html.phoenixcoded.net/light-able/bootstrap/application/ecom_product.html)
12:57:10	27057/27057	---M-Z	200	added ('OK')	application/javascript	etag:%2269b1-61323a2e58d80-gzip%22	https://html.phoenixcoded.net/light-able/bootstrap/assets/js/plugins/simplebar.min.js	C:/Users/Orange/Downloads/master/admin/html.phoenixcoded.net/light-able/bootstrap/assets/js/plugins/simplebar.min.js	(from https://html.phoenixcoded.net/light-able/bootstrap/application/ecom_product.html)
12:57:11	60635/60635	---M-Z	200	added ('OK')	application/javascript	etag:%22ecdb-61323a35f9f80-gzip%22	https://html.phoenixcoded.net/light-able/bootstrap/assets/js/plugins/bootstrap.min.js	C:/Users/Orange/Downloads/master/admin/html.phoenixcoded.net/light-able/bootstrap/assets/js/plugins/bootstrap.min.js	(from https://html.phoenixcoded.net/light-able/bootstrap/application/ecom_product.html)
12:57:11	88419/88419	---M-Z	200	added ('OK')	application/javascript	etag:%2215963-6161cd05e4bc0-gzip%22	https://html.phoenixcoded.net/light-able/bootstrap/assets/js/fonts/custom-font.js	C:/Users/Orange/Downloads/master/admin/html.phoenixcoded.net/light-able/bootstrap/assets/js/fonts/custom-font.js	(from https://html.phoenixcoded.net/light-able/bootstrap/application/ecom_product.html)
12:57:11	23931/23931	---M-Z	200	added ('OK')	application/javascript	etag:%225d7b-619d178def1c0-gzip%22	https://html.phoenixcoded.net/light-able/bootstrap/assets/js/pcoded.js	C:/Users/Orange/Downloads/master/admin/html.phoenixcoded.net/light-able/bootstrap/assets/js/pcoded.js	(from https://html.phoenixcoded.net/light-able/bootstrap/application/ecom_product.html)
12:57:12	75965/75965	---M-Z	200	added ('OK')	application/javascript	etag:%22128bd-61323a3d9b180-gzip%22	https://html.phoenixcoded.net/light-able/bootstrap/assets/js/plugins/feather.min.js	C:/Users/Orange/Downloads/master/admin/html.phoenixcoded.net/light-able/bootstrap/assets/js/plugins/feather.min.js	(from https://html.phoenixcoded.net/light-able/bootstrap/application/ecom_product.html)
12:57:14	460852/460852	---M--	200	added ('OK')	application/font-sfnt	etag:%2270834-613239ff9df40%22	https://html.phoenixcoded.net/light-able/bootstrap/assets/fonts/phosphor/duotone/Phosphor-Duotone.ttf	C:/Users/Orange/Downloads/master/admin/html.phoenixcoded.net/light-able/bootstrap/assets/fonts/phosphor/duotone/Phosphor-Duotone.ttf	(from https://html.phoenixcoded.net/light-able/bootstrap/assets/fonts/phosphor/duotone/style.css)
12:57:14	460928/460928	---M--	200	added ('OK')	application/font-woff	etag:%2270880-613239ff9df40%22	https://html.phoenixcoded.net/light-able/bootstrap/assets/fonts/phosphor/duotone/Phosphor-Duotone.woff	C:/Users/Orange/Downloads/master/admin/html.phoenixcoded.net/light-able/bootstrap/assets/fonts/phosphor/duotone/Phosphor-Duotone.woff	(from https://html.phoenixcoded.net/light-able/bootstrap/assets/fonts/phosphor/duotone/style.css)
12:57:16	235232/235232	---M--	200	added ('OK')	text/html	etag:%22396e0-613239ff9df40%22	https://html.phoenixcoded.net/light-able/bootstrap/assets/fonts/tabler/tabler-icons.woff2	C:/Users/Orange/Downloads/master/admin/html.phoenixcoded.net/light-able/bootstrap/assets/fonts/tabler/tabler-icons.html	(from https://html.phoenixcoded.net/light-able/bootstrap/assets/fonts/tabler-icons.min.css)
12:57:18	602660/602660	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2293224-613239ff9df40%22	https://html.phoenixcoded.net/light-able/bootstrap/assets/fonts/tabler/tabler-icons.eot?	C:/Users/Orange/Downloads/master/admin/html.phoenixcoded.net/light-able/bootstrap/assets/fonts/tabler/tabler-iconsd41d.eot	(from https://html.phoenixcoded.net/light-able/bootstrap/assets/fonts/tabler-icons.min.css)
12:57:18	316848/316848	---M--	200	added ('OK')	application/font-woff	etag:%224d5b0-613239ff9df40%22	https://html.phoenixcoded.net/light-able/bootstrap/assets/fonts/tabler/tabler-icons.woff	C:/Users/Orange/Downloads/master/admin/html.phoenixcoded.net/light-able/bootstrap/assets/fonts/tabler/tabler-icons.woff	(from https://html.phoenixcoded.net/light-able/bootstrap/assets/fonts/tabler-icons.min.css)
12:57:18	602660/602660	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2293224-613239ff9df40%22	https://html.phoenixcoded.net/light-able/bootstrap/assets/fonts/tabler/tabler-icons.eot	C:/Users/Orange/Downloads/master/admin/html.phoenixcoded.net/light-able/bootstrap/assets/fonts/tabler/tabler-icons.eot	(from https://html.phoenixcoded.net/light-able/bootstrap/assets/fonts/tabler-icons.min.css)
12:57:19	1425850/1425850	---M--	200	added ('OK')	image/svg+xml	etag:%2215c1ba-613239ff9df40%22	https://html.phoenixcoded.net/light-able/bootstrap/assets/fonts/phosphor/duotone/Phosphor-Duotone.svg	C:/Users/Orange/Downloads/master/admin/html.phoenixcoded.net/light-able/bootstrap/assets/fonts/phosphor/duotone/Phosphor-Duotone.svg	(from https://html.phoenixcoded.net/light-able/bootstrap/assets/fonts/phosphor/duotone/style.css)
12:57:20	602476/602476	---M--	200	added ('OK')	application/font-sfnt	etag:%229316c-613239ff9df40%22	https://html.phoenixcoded.net/light-able/bootstrap/assets/fonts/tabler/tabler-icons.ttf	C:/Users/Orange/Downloads/master/admin/html.phoenixcoded.net/light-able/bootstrap/assets/fonts/tabler/tabler-icons.ttf	(from https://html.phoenixcoded.net/light-able/bootstrap/assets/fonts/tabler-icons.min.css)
12:57:21	29500/29500	---M--	200	added ('OK')	application/font-woff	etag:%22733c-613239ff9df40%22	https://html.phoenixcoded.net/light-able/bootstrap/assets/fonts/feather/feather.woff?t=1525787366991	C:/Users/Orange/Downloads/master/admin/html.phoenixcoded.net/light-able/bootstrap/assets/fonts/feather/feathere8ab.woff	(from https://html.phoenixcoded.net/light-able/bootstrap/assets/fonts/feather.css)
12:57:21	62084/62084	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22f284-613239ff9df40%22	https://html.phoenixcoded.net/light-able/bootstrap/assets/fonts/feather/feather.eot?t=1525787366991	C:/Users/Orange/Downloads/master/admin/html.phoenixcoded.net/light-able/bootstrap/assets/fonts/feather/feathere8ab.eot	(from https://html.phoenixcoded.net/light-able/bootstrap/assets/fonts/feather.css)
12:57:22	61920/61920	---M--	200	added ('OK')	application/font-sfnt	etag:%22f1e0-613239ff9df40%22	https://html.phoenixcoded.net/light-able/bootstrap/assets/fonts/feather/feather.ttf?t=1525787366991	C:/Users/Orange/Downloads/master/admin/html.phoenixcoded.net/light-able/bootstrap/assets/fonts/feather/feathere8ab.ttf	(from https://html.phoenixcoded.net/light-able/bootstrap/assets/fonts/feather.css)
12:57:22	2408776/2408776	---M--	200	added ('OK')	image/svg+xml	etag:%2224c148-613239ff9df40%22	https://html.phoenixcoded.net/light-able/bootstrap/assets/fonts/tabler/tabler-icons.svg	C:/Users/Orange/Downloads/master/admin/html.phoenixcoded.net/light-able/bootstrap/assets/fonts/tabler/tabler-icons.svg	(from https://html.phoenixcoded.net/light-able/bootstrap/assets/fonts/tabler-icons.min.css)
12:57:22	34388/34388	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%228654-613239ff9df40%22	https://html.phoenixcoded.net/light-able/bootstrap/assets/fonts/fontawesome/fa-regular-400.eot	C:/Users/Orange/Downloads/master/admin/html.phoenixcoded.net/light-able/bootstrap/assets/fonts/fontawesome/fa-regular-400.eot	(from https://html.phoenixcoded.net/light-able/bootstrap/assets/fonts/fontawesome.css)
12:57:23	34388/34388	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%228654-613239ff9df40%22	https://html.phoenixcoded.net/light-able/bootstrap/assets/fonts/fontawesome/fa-regular-400.eot?	C:/Users/Orange/Downloads/master/admin/html.phoenixcoded.net/light-able/bootstrap/assets/fonts/fontawesome/fa-regular-400d41d.eot	(from https://html.phoenixcoded.net/light-able/bootstrap/assets/fonts/fontawesome.css)
12:57:23	13580/13580	---M--	200	added ('OK')	text/html	etag:%22350c-613239ff9df40%22	https://html.phoenixcoded.net/light-able/bootstrap/assets/fonts/fontawesome/fa-regular-400.woff2	C:/Users/Orange/Downloads/master/admin/html.phoenixcoded.net/light-able/bootstrap/assets/fonts/fontawesome/fa-regular-400.html	(from https://html.phoenixcoded.net/light-able/bootstrap/assets/fonts/fontawesome.css)
12:57:23	213926/213926	---M--	200	added ('OK')	image/svg+xml	etag:%22343a6-613239ff9df40%22	https://html.phoenixcoded.net/light-able/bootstrap/assets/fonts/feather/feather.svg?t=1525787366991	C:/Users/Orange/Downloads/master/admin/html.phoenixcoded.net/light-able/bootstrap/assets/fonts/feather/feathere8ab.svg	(from https://html.phoenixcoded.net/light-able/bootstrap/assets/fonts/feather.css)
12:57:23	16804/16804	---M--	200	added ('OK')	application/font-woff	etag:%2241a4-613239ff9df40%22	https://html.phoenixcoded.net/light-able/bootstrap/assets/fonts/fontawesome/fa-regular-400.woff	C:/Users/Orange/Downloads/master/admin/html.phoenixcoded.net/light-able/bootstrap/assets/fonts/fontawesome/fa-regular-400.woff	(from https://html.phoenixcoded.net/light-able/bootstrap/assets/fonts/fontawesome.css)
12:57:24	34092/34092	---M--	200	added ('OK')	application/font-sfnt	etag:%22852c-613239ff9df40%22	https://html.phoenixcoded.net/light-able/bootstrap/assets/fonts/fontawesome/fa-regular-400.ttf	C:/Users/Orange/Downloads/master/admin/html.phoenixcoded.net/light-able/bootstrap/assets/fonts/fontawesome/fa-regular-400.ttf	(from https://html.phoenixcoded.net/light-able/bootstrap/assets/fonts/fontawesome.css)
12:57:24	144451/144451	---M--	200	added ('OK')	image/svg+xml	etag:%2223443-613239ff9df40%22	https://html.phoenixcoded.net/light-able/bootstrap/assets/fonts/fontawesome/fa-regular-400.svg	C:/Users/Orange/Downloads/master/admin/html.phoenixcoded.net/light-able/bootstrap/assets/fonts/fontawesome/fa-regular-400.svg	(from https://html.phoenixcoded.net/light-able/bootstrap/assets/fonts/fontawesome.css)
12:57:25	192116/192116	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222ee74-613239ff9df40%22	https://html.phoenixcoded.net/light-able/bootstrap/assets/fonts/fontawesome/fa-solid-900.eot?	C:/Users/Orange/Downloads/master/admin/html.phoenixcoded.net/light-able/bootstrap/assets/fonts/fontawesome/fa-solid-900d41d.eot	(from https://html.phoenixcoded.net/light-able/bootstrap/assets/fonts/fontawesome.css)
12:57:25	98020/98020	---M--	200	added ('OK')	application/font-woff	etag:%2217ee4-613239ff9df40%22	https://html.phoenixcoded.net/light-able/bootstrap/assets/fonts/fontawesome/fa-solid-900.woff	C:/Users/Orange/Downloads/master/admin/html.phoenixcoded.net/light-able/bootstrap/assets/fonts/fontawesome/fa-solid-900.woff	(from https://html.phoenixcoded.net/light-able/bootstrap/assets/fonts/fontawesome.css)
12:57:25	192116/192116	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222ee74-613239ff9df40%22	https://html.phoenixcoded.net/light-able/bootstrap/assets/fonts/fontawesome/fa-solid-900.eot	C:/Users/Orange/Downloads/master/admin/html.phoenixcoded.net/light-able/bootstrap/assets/fonts/fontawesome/fa-solid-900.eot	(from https://html.phoenixcoded.net/light-able/bootstrap/assets/fonts/fontawesome.css)
12:57:25	75440/75440	---M--	200	added ('OK')	text/html	etag:%22126b0-613239ff9df40%22	https://html.phoenixcoded.net/light-able/bootstrap/assets/fonts/fontawesome/fa-solid-900.woff2	C:/Users/Orange/Downloads/master/admin/html.phoenixcoded.net/light-able/bootstrap/assets/fonts/fontawesome/fa-solid-900.html	(from https://html.phoenixcoded.net/light-able/bootstrap/assets/fonts/fontawesome.css)
12:57:26	191832/191832	---M--	200	added ('OK')	application/font-sfnt	etag:%222ed58-613239ff9df40%22	https://html.phoenixcoded.net/light-able/bootstrap/assets/fonts/fontawesome/fa-solid-900.ttf	C:/Users/Orange/Downloads/master/admin/html.phoenixcoded.net/light-able/bootstrap/assets/fonts/fontawesome/fa-solid-900.ttf	(from https://html.phoenixcoded.net/light-able/bootstrap/assets/fonts/fontawesome.css)
12:57:26	129352/129352	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221f948-613239ff9df40%22	https://html.phoenixcoded.net/light-able/bootstrap/assets/fonts/fontawesome/fa-brands-400.eot	C:/Users/Orange/Downloads/master/admin/html.phoenixcoded.net/light-able/bootstrap/assets/fonts/fontawesome/fa-brands-400.eot	(from https://html.phoenixcoded.net/light-able/bootstrap/assets/fonts/fontawesome.css)
12:57:27	74508/74508	---M--	200	added ('OK')	text/html	etag:%221230c-613239ff9df40%22	https://html.phoenixcoded.net/light-able/bootstrap/assets/fonts/fontawesome/fa-brands-400.woff2	C:/Users/Orange/Downloads/master/admin/html.phoenixcoded.net/light-able/bootstrap/assets/fonts/fontawesome/fa-brands-400.html	(from https://html.phoenixcoded.net/light-able/bootstrap/assets/fonts/fontawesome.css)
